n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2,3.0,1.0,1,1,1,12,0.13152639589812443,0.2085568719964425,0.28137360342915957,0.9271624088287354,0.18037176132202148
500,2,3.0,1.0,1,1,1,13,0.13270535387025023,0.17010757973797322,0.24926100525755948,0.6868765354156494,0.13736677169799805
500,2,3.0,1.0,1,1,1,14,0.13762469757644688,0.17367099378904846,0.28082676180197197,0.7787289619445801,0.11023926734924316
500,2,3.0,1.0,1,1,1,15,0.13871645841221913,0.19695898821033395,0.31840347925894824,0.7693648338317871,0.15464401245117188
500,2,3.0,1.0,1,1,1,16,0.10913175503135161,0.16777563990698333,0.25228609817990294,0.9034371376037598,0.16799354553222656
500,2,3.0,1.0,1,1,1,17,0.11065324368522353,0.21389650355921577,0.27966805764354885,0.7627005577087402,0.12868022918701172
500,2,3.0,1.0,1,1,1,18,0.12903114704905147,0.19284800579277014,0.2847852967766642,0.7746067047119141,0.1415560245513916
500,2,3.0,1.0,1,1,1,19,0.1124819340290078,0.18534877481266607,0.2940314217528736,0.7425658702850342,0.1440281867980957
500,2,3.0,1.0,1,1,1,20,0.1315850758811922,0.19929607324726661,0.28026095887338937,0.814504861831665,0.1797323226928711
500,2,3.0,1.0,1,1,1,21,0.13319446458353157,0.1719454408495963,0.26026663034481995,0.7982499599456787,0.14715123176574707
500,2,3.0,1.0,1,1,1,22,0.13335525945754648,0.2346762301959208,0.3102380153746417,0.7752220630645752,0.11563229560852051
500,2,3.0,1.0,1,1,1,23,0.1164790496924151,0.22707700745045348,0.3042252322327737,0.7067794799804688,0.1692962646484375
500,2,3.0,1.0,1,1,1,24,0.1250891784753501,0.1709367904158796,0.25435538051082807,0.7665431499481201,0.16040635108947754
500,2,3.8400000000000007,1.2000000000000002,1,1,1,0,0.14135903295962665,0.2610691676737867,0.33191595517553907,0.8897967338562012,0.18520736694335938
500,2,3.8400000000000007,1.2000000000000002,1,1,1,1,0.12801848131691404,0.20815501520434176,0.2932348925221604,0.7950828075408936,0.1230001449584961
500,2,3.8400000000000007,1.2000000000000002,1,1,1,2,0.1333923341252562,0.21605113704541273,0.293503910125061,0.698533296585083,0.16982388496398926
500,2,3.8400000000000007,1.2000000000000002,1,1,1,3,0.1340883149021684,0.1859255962275283,0.2563030880263498,0.7300405502319336,0.16535019874572754
500,2,3.8400000000000007,1.2000000000000002,1,1,1,4,0.11950192276844783,0.22787509878794313,0.31591670921880843,0.7969710826873779,0.13785052299499512
500,2,3.8400000000000007,1.2000000000000002,1,1,1,5,0.13402645851654954,0.1980501538493955,0.2731277772348896,0.6947510242462158,0.12567710876464844
500,2,3.8400000000000007,1.2000000000000002,1,1,1,6,0.12597742893243022,0.18369128821173197,0.2737626936713155,0.7504057884216309,0.13193392753601074
500,2,3.8400000000000007,1.2000000000000002,1,1,1,7,0.11904174721718766,0.17697163338448232,0.2661373047704997,0.7565670013427734,0.16138601303100586
500,2,3.8400000000000007,1.2000000000000002,1,1,1,8,0.11573694342043106,0.21648858688693826,0.3028359762073122,0.9484217166900635,0.15905308723449707
500,2,3.8400000000000007,1.2000000000000002,1,1,1,9,0.12036697657792435,0.24348572664047707,0.30892966718437453,0.7420303821563721,0.12797975540161133
500,2,3.8400000000000007,1.2000000000000002,1,1,1,10,0.12976239858362487,0.20208483424007948,0.29641057844683616,0.7249331474304199,0.18382048606872559
500,2,3.8400000000000007,1.2000000000000002,1,1,1,11,0.13477836935607482,0.23700445091733183,0.31833646143279615,0.7519409656524658,0.13312029838562012
500,2,3.8400000000000007,1.2000000000000002,1,1,1,12,0.13435425590550365,0.21309349658273458,0.3154698544807877,0.9004571437835693,0.16820836067199707
500,2,3.8400000000000007,1.2000000000000002,1,1,1,13,0.11973798570459952,0.20432871854599918,0.2754320230806318,0.7229945659637451,0.14344286918640137
500,2,3.8400000000000007,1.2000000000000002,1,1,1,14,0.137108464077548,0.23923647715816482,0.3374146783335068,0.7052352428436279,0.13766717910766602
500,2,3.8400000000000007,1.2000000000000002,1,1,1,15,0.11717514570505112,0.2709822012065944,0.34383207039523966,0.7489635944366455,0.1510756015777588
500,2,3.8400000000000007,1.2000000000000002,1,1,1,16,0.12385480234718704,0.2163755470382702,0.298857225359669,0.7731244564056396,0.15195155143737793
500,2,3.8400000000000007,1.2000000000000002,1,1,1,17,0.13398156618482598,0.20322877771513423,0.30019569967318327,1.0263566970825195,0.1855778694152832
500,2,3.8400000000000007,1.2000000000000002,1,1,1,18,0.1256890896713354,0.1942846158509333,0.28888427629446556,0.7634391784667969,0.1373751163482666
500,2,3.8400000000000007,1.2000000000000002,1,1,1,19,0.12673978270690195,0.20929097055759113,0.28861202205192665,0.7982299327850342,0.14931035041809082
500,2,3.8400000000000007,1.2000000000000002,1,1,1,20,0.11251854905488327,0.22299757373667534,0.277875293508844,0.8353371620178223,0.15761041641235352
500,2,3.8400000000000007,1.2000000000000002,1,1,1,21,0.1536676296885783,0.26337873985342053,0.37577635377508123,0.7952024936676025,0.1447007656097412
500,2,3.8400000000000007,1.2000000000000002,1,1,1,22,0.15378029582949315,0.2107626904949662,0.31365051124942883,0.7363839149475098,0.16016769409179688
500,2,3.8400000000000007,1.2000000000000002,1,1,1,23,0.1228603908995826,0.24058476895073835,0.31957335601535064,0.6988849639892578,0.11272501945495605
500,2,3.8400000000000007,1.2000000000000002,1,1,1,24,0.1537917103793043,0.21800016796665458,0.30428198521210914,0.7142865657806396,0.14667773246765137
500,2,4.760000000000001,1.4000000000000001,1,1,1,0,0.14620936178366745,0.23578259767042173,0.35955428770687137,0.841578483581543,0.1781156063079834
500,2,4.760000000000001,1.4000000000000001,1,1,1,1,0.1358977024462117,0.236495480575342,0.3138158275208718,0.7890238761901855,0.12918925285339355
500,2,4.760000000000001,1.4000000000000001,1,1,1,2,0.13150338152636823,0.25388577165093584,0.34693175011218313,0.7162306308746338,0.13968896865844727
500,2,4.760000000000001,1.4000000000000001,1,1,1,3,0.12821832806054564,0.22195852944545127,0.30412737244494614,0.7257418632507324,0.1293354034423828
500,2,4.760000000000001,1.4000000000000001,1,1,1,4,0.14091680170916726,0.25617698707907594,0.33979625927977575,0.845090389251709,0.1993565559387207
500,2,4.760000000000001,1.4000000000000001,1,1,1,5,0.14792765270812933,0.22442711188791434,0.32844419211480413,0.7236297130584717,0.12293052673339844
500,2,4.760000000000001,1.4000000000000001,1,1,1,6,0.1255816594010916,0.23875711916588963,0.3339454756852228,0.7333395481109619,0.13402819633483887
500,2,4.760000000000001,1.4000000000000001,1,1,1,7,0.14482669211093332,0.23958663202646888,0.3252853196476513,0.8170902729034424,0.17248225212097168
500,2,4.760000000000001,1.4000000000000001,1,1,1,8,0.13419704901968071,0.2056637722024269,0.2836209126681711,0.9398174285888672,0.17621946334838867
500,2,4.760000000000001,1.4000000000000001,1,1,1,9,0.13283340152772183,0.23631950629196935,0.33296804763032284,0.7477798461914062,0.15768957138061523
500,2,4.760000000000001,1.4000000000000001,1,1,1,10,0.13210157747368695,0.2666429584115415,0.3694209008277416,0.7343316078186035,0.1537034511566162
500,2,4.760000000000001,1.4000000000000001,1,1,1,11,0.14899267167698513,0.21657108876785447,0.3037740256531275,0.7684602737426758,0.15596246719360352
500,2,4.760000000000001,1.4000000000000001,1,1,1,12,0.11944371533410901,0.23788032759231534,0.3404019805368411,0.7283377647399902,0.16197776794433594
500,2,4.760000000000001,1.4000000000000001,1,1,1,13,0.1504183600368334,0.2660291501002761,0.3277222383275359,0.8195221424102783,0.14258980751037598
500,2,4.760000000000001,1.4000000000000001,1,1,1,14,0.12820057966459103,0.21781315886884972,0.3254114774153058,0.728874683380127,0.14417243003845215
500,2,4.760000000000001,1.4000000000000001,1,1,1,15,0.13298071645433052,0.24817627649433285,0.3366712928325223,0.7663159370422363,0.13296270370483398
500,2,4.760000000000001,1.4000000000000001,1,1,1,16,0.15262889606867036,0.20460518645316994,0.31375387272955246,0.7836089134216309,0.11573052406311035
500,2,4.760000000000001,1.4000000000000001,1,1,1,17,0.13764962099670378,0.24729649298591033,0.3697321976612754,0.8882913589477539,0.16714954376220703
