n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,1.6,0.96,0.4,1,1,1,14,0.1648556543017577,0.11277887508438364,0.7876343727111816,0.13791799545288086
500,1.6,0.96,0.4,1,1,1,15,0.2247668027539287,0.15842274966499525,0.5718059539794922,0.08276510238647461
500,1.6,0.96,0.4,1,1,1,16,0.17654433862863944,0.16005490783410128,0.5724635124206543,0.11347627639770508
500,1.6,0.96,0.4,1,1,1,17,0.19826270117738842,0.13862935996237286,0.5718376636505127,0.09551310539245605
500,1.6,0.96,0.4,1,1,1,18,0.16469034444873715,0.1506600255422497,0.570772647857666,0.09584879875183105
500,1.6,0.96,0.4,1,1,1,19,0.19746419247809502,0.1350340994365903,0.6405377388000488,0.10264992713928223
500,1.6,0.96,0.4,1,1,1,20,0.2296334699879651,0.1246120446910375,0.702131986618042,0.12035799026489258
500,1.6,0.96,0.4,1,1,1,21,0.18763306868232352,0.1267097485032159,0.55474853515625,0.10361051559448242
500,1.6,0.96,0.4,1,1,1,22,0.17966902804879367,0.11534793547514523,0.6363914012908936,0.1231377124786377
500,1.6,0.96,0.4,1,1,1,23,0.17352430965069704,0.14269284306317637,0.6683394908905029,0.11158037185668945
500,1.6,0.96,0.4,1,1,1,24,0.1952976280150169,0.10805216438855975,0.6575748920440674,0.10156536102294922
500,1.8,0.96,0.4,1,1,1,0,0.21029995939517848,0.11944965147890683,0.5986747741699219,0.1326301097869873
500,1.8,0.96,0.4,1,1,1,1,0.206131377277945,0.12924512658569623,0.5553526878356934,0.1096804141998291
